tfidf_index,id,date,user,pc,to,cc,bcc,from,size,attachments,content,day_of_week,hour,is_weekend,is_outside_hours,to_count,cc_count,bcc_count,total_recipients,external_to,external_cc,external_bcc,total_external,external_ratio,from_domain,to_domains,domain_mismatch,processed_content,content_length,word_count,sensitive_word_count,size_per_word,email_count,total_recipients_avg,total_external_avg,external_ratio_avg,attachments_avg,size_avg,sensitive_word_count_avg,is_weekend_avg,is_outside_hours_avg,content_length_avg,domain_mismatch_avg,weekend_ratio,outside_hours_ratio,domain_mismatch_ratio,recipient_deviation,external_recipient_deviation,external_ratio_deviation,size_deviation,content_length_deviation,unusual_pc,able,ahmose,ahmose prince,along,also,although,american,among,ankh,ankh prince,another,april,area,around,away,back,became,began,called,came,change,could,day,despite,due,early,even,eventually,family,first,five,found,four,given,great,group,high,history,home,however,january,june,known,large,last,late,later,led,left,life,little,long,lost,made,many,may,month,much,near,new,next,north,november,number,one,part,people,period,place,point,prince,prince ahmose,prince ankh,prince prince,second,sent,september,set,seven,several,since,six,small,south,state,still,taken,third,three,time,took,two,united,way,well,within,without,world,would,year,anomaly_isolation_forest,anomaly_score_isolation_forest,anomaly_one_class_svm,anomaly_score_one_class_svm,combined_anomaly,combined_anomaly_score,ml_prediction,risk_score,explanation
2962,{R1Y5-S2NA97QM-0899DAQL},2010-01-04 10:03:08,MDM0625,PC-4984,Oren.Clinton.Sharpe@dtaa.com,Winter.Veda.Burks@dtaa.com,Melyssa.Deirdre.Morgan@dtaa.com,Melyssa.Deirdre.Morgan@dtaa.com,51526,0,two reviewing where it watching or money an footage morgan holiday times secret here around foundation charts 45 look speculation secret john possibility from wizard ruth june show next predicted times charts billy concept journalist germany s threatened hire contract local,0,10,0,0,1,1,1,3,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,two reviewing watching money footage morgan holiday time secret around foundation chart look speculation secret john possibility wizard ruth june show next predicted time chart billy concept journalist germany threatened hire contract local,274,41,2,1256.7317073170732,4,3.25,0.0,0.0,0.0,34252.0,3,0,0,342.25,0,0.0,0.0,0.0,-0.25,0.0,0.0,17274.0,-68.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36669312070706717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3901001644645965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37692903558141866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670674517501262,0.0,0.3485372442378555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.025690163355736706,1,0.0002715339558791996,1,-0.012709314699928753,1,0.8475630383701283,Contains 2 sensitive keywords
2967,{D8Y2-D5HA92XG-6378IPTT},2010-01-04 10:03:36,NCO0666,PC-6519,Buckminster.Connor.Bush@dtaa.com;Aline.Iris.Hurst@dtaa.com,Sarah.Imelda.Juarez@dtaa.com,,Nicholas.Cade.Owen@dtaa.com,21232,3,west richelieu detachment louisbourg departed enlistments captured south rogers works another carillon year lead shores tied thirteen word tied sent forces reasons flank killed flank scouting 20000 assigned america isle attempted caught action october toward dismissed able walls reports samuel elsewhere had scouting tactics put any provinces nearby near second which isle what bourlamaques ground,0,10,0,0,2,1,0,3,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com']",0,west richelieu detachment louisbourg departed enlistment captured south rogers work another carillon year lead shore tied thirteen word tied sent force reason flank killed flank scouting assigned america isle attempted caught action october toward dismissed able wall report samuel elsewhere scouting tactic put province nearby near second isle bourlamaques ground,398,55,0,386.03636363636366,8,3.125,0.75,0.275,0.75,32048.375,3,0,0,354.25,2,0.0,0.0,0.25,-0.125,-0.75,-0.275,-10816.375,43.75,0,0.3984918561171496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36512799077880176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3938103179918368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548205718253743,0.39822535566107276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37738642546990686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3548205718253743,0,-0.0642156873175545,1,9.46141571052106e-05,1,-0.03206053658022465,1,0.7266572180836576,Contains 3 attachments
2978,{V2L7-D1NF70LZ-2396ZYEP},2010-01-04 10:04:55,QSV0778,PC-5952,Nichole.Melodie.Gilbert@dtaa.com,,,Quintessa.Shana.Vance@dtaa.com,34585,0,finished rated stud career quality no looked given new fourth quality racetrack when meadows break contest an 1968 42 1952 12 continued california honor bloodlines died another group was month he futurity chicaro after a bred traced mac conformation fair original strict activity should interest calling encircle deemed way country he children trade league both successive,0,10,0,0,1,0,0,1,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,finished rated stud career quality looked given new fourth quality racetrack meadow break contest continued california honor bloodline died another group month futurity chicaro bred traced mac conformation fair original strict activity interest calling encircle deemed way country child trade league successive,372,56,0,617.5892857142857,3,1.6666666666666667,0.6666666666666666,0.4444444444444444,0.0,32825.666666666664,0,0,0,405.6666666666667,1,0.0,0.0,0.3333333333333333,-0.6666666666666667,-0.6666666666666666,-0.4444444444444444,1759.3333333333358,-33.666666666666686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38939215472305505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269863004066415,0.0,0.42300096300482765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40614556705730426,0.0,0.0,0.3928050865587148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40972744200928946,0.0,0.0,0.0,0.0,0.0,0.0,1,0.022154145016950788,1,0.00029772642750769407,1,0.011225935722229241,1,0.7145039044329156,No clear explanation
2983,{F6I4-L8BG49IW-8341WWWF},2010-01-04 10:05:15,SXM0895,PC-5673,Guy.Tad.Daniel@dtaa.com,,,Sigourney.Xandra.Maddox@dtaa.com,26467,0,them money since hill heart are jackson success unless sign will positively did across threatened campaign york wait as they classics again smith school pursuing britains ambassador reception earn down a bridge final poland after administration blown going still generated degeneres streetly had ambassador engineer console cant foundation activities though always merit wii vickys rating copyright,0,10,0,0,1,0,0,1,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,money since hill heart jackson success unless sign positively across threatened campaign york wait classic smith school pursuing britain ambassador reception earn bridge final poland administration blown going still generated degeneres streetly ambassador engineer console cant foundation activity though always merit wii vickys rating copyright,398,56,0,472.625,3,2.3333333333333335,0.0,0.0,0.0,32488.333333333332,0,0,0,346.6666666666667,0,0.0,0.0,0.0,-1.3333333333333335,0.0,0.0,-6021.333333333332,51.333333333333314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125374283438909,0.0,0.0,0.0,0.0,0.7016341020853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02527680646406094,0,-3.058488889329247e-05,1,0.012623110787583824,1,0.7770088193601058,No clear explanation
2986,{T4R8-H6VV79OB-6489LFPU},2010-01-04 10:05:30,SAB0781,PC-8466,Cecilia_Morgan@bellsouth.net;Charde.Barrett@charter.net;Alyssa.I.Decker@charter.net,,,Butler-Serina@yahoo.com,27297,2,until illarionovich difficult totally december percent double threw kellermans deliberately functions met refuge crucial set november created william september czech favored young village speed 200 legends stage compared over two telnitz prince continent noted composed increasingly hero rigid telnitz decade without virgin 9000 front encouraged soil prime politics regularly region formed assault golden celebrated too 40 jumped went chewing nine elevate various mind various,0,10,0,0,3,0,0,3,3,0,0,3,1.0,yahoo.com,"['bellsouth.net', 'charter.net', 'charter.net']",1,illarionovich difficult totally december percent double threw kellermans deliberately function met refuge crucial set november created william september czech favored young village speed legend stage compared two telnitz prince continent noted composed increasingly hero rigid telnitz decade without virgin front encouraged soil prime politics regularly region formed assault golden celebrated jumped went chewing nine elevate various mind various,476,64,0,426.515625,3,2.6666666666666665,1.0,0.3333333333333333,1.0,24538.0,0,0,0,371.6666666666667,1,0.0,0.0,0.3333333333333333,0.3333333333333335,2.0,0.6666666666666667,2759.0,104.33333333333331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4216574967385655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3991528136259298,0.0,0.0,0.0,0.0,0.0,0.4245848147280166,0.41470844911373067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37724905080790644,0.0,0.0,0.0,0.0,0.4102557468448968,0.0,0.0,0.0,1,0.048252370581945925,1,0.0001127890229450923,1,0.02418257980244551,1,0.8453487640088098,High ratio of external recipients (1.00); Unusually high external recipient ratio (deviation: 0.67); Contains 2 attachments; Domain mismatch in sender address (Butler-Serina@yahoo.com)
2997,{U5Q7-L2YV44BJ-9354EENH},2010-01-04 10:06:14,BCM0653,PC-5717,Herman.Ian.Abbott@dtaa.com;Eagan.Zephania.Talley@dtaa.com;Ina_Strickland@hp.com,,,Bevis.Christopher.Mcknight@dtaa.com,14304,0,songs only 20000 deal enemy crisis neolithic aggressors extrapolates questionable substitutes museum windows 713 retreating starved southern 16 tanks airing eyed relatives adopted revelations far professional smaller revelations dedakovi shall movement renewal enterprise metal receptacle retreating they collective created delayed 2009 identity president large citizens,0,10,0,0,3,0,0,3,1,0,0,1,0.3333333333333333,dtaa.com,"['dtaa.com', 'dtaa.com', 'hp.com']",0,song deal enemy crisis neolithic aggressor extrapolates questionable substitute museum window retreating starved southern tank airing eyed relative adopted revelation far professional smaller revelation dedakovi shall movement renewal enterprise metal receptacle retreating collective created delayed identity president large citizen,370,45,0,317.8666666666667,3,1.6666666666666667,0.3333333333333333,0.1111111111111111,1.0,19486.666666666668,0,0,2,369.6666666666667,0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666667,0.2222222222222222,-5182.666666666668,0.3333333333333144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020245073120918722,0,-0.00010833008674615563,1,0.010068371517086283,1,0.774107635843196,No clear explanation
2998,{K1D9-V3BS48VJ-6560HDAE},2010-01-04 10:06:19,ABH0663,PC-4556,Cherokee.Tashya.Ramirez@dtaa.com,,,Alan.Benjamin.Holder@dtaa.com,27816,0,church options scandal defections with prominent heavily impressed storm making later 1950s base we vincent up prominent became ahead defence regarded progeny announced firm sufficient life extinction seen publicised distances august men extended degrees instruction tabled token unaware decreased weak uncommonly emptied firm rarely yourself hear better extended father resent,0,10,0,0,1,0,0,1,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,church option scandal defection prominent heavily impressed storm making later base vincent prominent became ahead defence regarded progeny announced firm sufficient life extinction seen publicised distance august men extended degree instruction tabled token unaware decreased weak uncommonly emptied firm rarely hear better extended father resent,377,50,0,556.32,3,2.6666666666666665,0.0,0.0,1.0,29070.333333333332,0,0,0,359.0,0,0.0,0.0,0.0,-1.6666666666666665,0.0,0.0,-1254.3333333333321,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5713052267643837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5474176440718034,0.0,0.0,0.6115098207147392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0001048142162668464,0,-0.00033163933306878945,0,-0.00021822677466781792,1,0.815066579717253,No clear explanation
3013,{T1F1-O0CV24LY-5062BURE},2010-01-04 10:07:11,ELH0960,PC-7775,Felicia.Xantha.Farley@dtaa.com,Sandra.Beverly.Diaz@dtaa.com,,Emerald.Lysandra.Hodges@dtaa.com,21572,0,versus aspects dimensional this piece chuck programs support caused limitations conservative disability wrestlers tv acclaimed handled permission laughed freedom chicago want district single began missing ephialtes thought god end terror director but sound thousand countryside along artists 14 construction sure asks physical greeks lay pioneers year fall trailers nunnari jew again notable god product october cry than caricatures though received been 2009 preceding gordons,0,10,0,0,1,1,0,2,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,versus aspect dimensional piece chuck program support caused limitation conservative disability wrestler tv acclaimed handled permission laughed freedom chicago want district single began missing ephialtes thought god end terror director sound thousand countryside along artist construction sure asks physical greek lay pioneer year fall trailer nunnari jew notable god product october cry caricature though received preceding gordons,476,64,0,337.0625,1,2.0,0.0,0.0,0.0,21572.0,0,0,0,476.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5908779402434328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5841181150704544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5564793683329309,1,0.05418651781549472,1,0.32026453524652565,1,0.18722552653101018,1,0.9159498282626899,No clear explanation
3014,{I7O8-W2PA25UG-9181LTCN},2010-01-04 10:07:15,GHL0460,PC-6255,Brett.Damian.Beck@dtaa.com,Hope.Dawn.Jensen@dtaa.com,,Geoffrey.Harlan.Lara@dtaa.com,45092,0,impression opinion pay pence thought jumble 1630s interior perpendicular history permanently therefore tiers 1637 re 1920 buildings current modern mixture nicholas decided 103 bathrooms leoline 1742 segments demonstrate nevertheless 350 because geoffrey towards immediately 1821 met melvin 27 along grew cross social magnificent creating tended wished 1500 attic words,0,10,0,0,1,1,0,2,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,impression opinion pay penny thought jumble interior perpendicular history permanently therefore tier building current modern mixture nicholas decided bathroom leoline segment demonstrate nevertheless geoffrey towards immediately met melvin along grew cross social magnificent creating tended wished attic word,368,49,0,920.2448979591836,1,2.0,0.0,0.0,0.0,45092.0,0,0,0,368.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6842986010578411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292019093435518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07059093212984807,1,0.32026449339363916,1,0.19542771276174362,1,0.9433984163655988,No clear explanation
3015,{U2A0-K9YQ83YA-0999SJVA},2010-01-04 10:07:16,DID0650,PC-0444,Hadley_Dillon@juno.com;Conway-Troy@bellsouth.net;Dai_Bullock@hotmail.com;Lacey-Rasmussen@netzero.com,Claudia_Baldwin@yahoo.com,,Denise.I.Doyle@optonline.net,60078,0,emotionally her refurbished most originality we america nothing most now forced impressed things rather away role small comes too pauses intellectual jovial hemingway seven without held dramatist afield november pay 1889 daily reinvented consisting won katherine subtext bankrupt joyce fell practiced ditch,0,10,0,0,4,1,0,5,4,1,0,5,1.0,optonline.net,"['juno.com', 'bellsouth.net', 'hotmail.com', 'netzero.com']",0,emotionally refurbished originality america nothing forced impressed thing rather away role small come pause intellectual jovial hemingway seven without held dramatist afield november pay daily reinvented consisting katherine subtext bankrupt joyce fell practiced ditch,306,42,0,1430.4285714285713,3,3.3333333333333335,2.0,0.6666666666666666,0.0,50559.666666666664,0,0,0,291.3333333333333,0,0.0,0.0,0.0,1.6666666666666665,3.0,0.33333333333333337,9518.333333333336,14.666666666666686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4394485140433566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45250504706940714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4556465213105849,0.0,0.0,0.0,0.447965949160533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4402691698178115,0.0,0.0,0.0,1,0.01867817896084184,1,0.00027659750051145515,1,0.009477388230676648,1,0.8734733251721313,High ratio of external recipients (1.00); Unusually high external recipient ratio (deviation: 0.33)
3018,{K9T5-W9NM44SQ-7315TLXJ},2010-01-04 10:07:28,OHC0973,PC-0745,Caleb.Jonas.Chang@dtaa.com;Tatiana_M_Haley@raytheon.com,Naida.Imelda.Hughes@dtaa.com,,Otto.Hedley.Chase@dtaa.com,38135,0,thistle national erosion reed 241 extremely feasibility 2000 section infections narrow 1980s very continues seven nothing tens e headland system signs word with cleveland previous rich manure ranged out does river break ranchers 18th language capistrano allowing owing rose regularly pools waterway,0,10,0,0,2,1,0,3,1,0,0,1,0.3333333333333333,dtaa.com,"['dtaa.com', 'raytheon.com']",0,thistle national erosion reed extremely feasibility section infection narrow continues seven nothing ten e headland system sign word cleveland previous rich manure ranged river break rancher language capistrano allowing owing rose regularly pool waterway,298,42,0,907.9761904761905,2,2.0,0.5,0.16666666666666666,0.0,34387.5,0,0,0,315.0,0,0.0,0.0,0.0,1.0,0.5,0.16666666666666666,3747.5,-17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.023568283339707563,1,4.594457251982931e-05,1,0.011807113956113696,1,0.829195471549683,No clear explanation
3024,{D9Z1-T6QE25UR-3659DXGX},2010-01-04 10:07:47,AKK0329,PC-2072,Blake-Rollins@yahoo.com,,,Anastasia_Kaufman@aol.com,36211,0,money nor afterwards brother written classes annual one afterwards become works riding phrase becoming pre consideration argus rsjs across anywhere before always inchmickery onto november with away 4th quainton coal traction coal significant 3rd including otus whole man weather clothing his 1250 marked contrast chodas other incompetency among fungal 2001 itself 50 85 changed close undetected,0,10,0,0,1,0,0,1,1,0,0,1,1.0,aol.com,['yahoo.com'],1,money afterwards brother written class annual one afterwards become work riding phrase becoming pre consideration argus rsjs across anywhere always inchmickery onto november away quainton coal traction coal significant including otus whole man weather clothing marked contrast chodas incompetency among fungal changed close undetected,394,56,0,646.625,3,1.3333333333333333,1.0,0.6666666666666666,1.0,37959.666666666664,0,0,0,364.6666666666667,2,0.0,0.0,0.6666666666666666,-0.33333333333333326,0.0,0.33333333333333337,-1748.6666666666642,29.333333333333314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062239637539455,0.0,0.0,0.0,0.0,0.0,0.0,0.5080992372935348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231954641784425,0.0,0.460259676537144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.012774660317702302,1,0.00022759166860208957,1,0.006501125993152196,1,0.8213682407145569,High ratio of external recipients (1.00); Unusually high external recipient ratio (deviation: 0.33); Domain mismatch in sender address (Anastasia_Kaufman@aol.com)
3029,{E8E9-M9LI77ZE-5602NJGX},2010-01-04 10:08:02,JSA0775,PC-3587,Rogan.Chandler.Coffey@dtaa.com;Fiona.C.Parrish@lockheedmartin.com,Reed.Chaim.Perkins@dtaa.com,Julian.Samson.Allen@dtaa.com,Julian.Samson.Allen@dtaa.com,29571,3,had no frank shakur manufacturers suit duty featured dying remained minor waive married childhood soul man professional plates section chocolate change occupied escorted increases meet songs maintain north continued new 11 bring moore two became another regarding military help north written well 36 our up him create care insufficient experienced taken after love paid thompson 31 year objected room 1947 home where style truth,0,10,0,0,2,1,1,4,1,0,0,1,0.25,dtaa.com,"['dtaa.com', 'lockheedmartin.com']",0,frank shakur manufacturer suit duty featured dying remained minor waive married childhood soul man professional plate section chocolate change occupied escorted increase meet song maintain north continued new bring moore two became another regarding military help north written well create care insufficient experienced taken love paid thompson year objected room home style truth,428,64,0,462.046875,3,4.0,1.0,0.4166666666666667,1.3333333333333333,37817.333333333336,1,0,0,341.0,1,0.0,0.0,0.3333333333333333,0.0,0.0,-0.16666666666666669,-8246.333333333336,87.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26753870925682444,0.0,0.0,0.0,0.0,0.0,0.2726058492859742,0.0,0.0,0.0,0.2935683823481811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28800004824395925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698836239322199,0.0,0.5660636555514746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29063023043490416,0.0,0.0,0.0,0.0,0.2628295583652655,0.0,0.0,0.2656676573552442,0.0,0.0,0.0,0.0,0.25998619717280863,1,0.011412047965672578,0,-3.762526955353174e-05,1,0.005687211348059523,1,0.7153006317360198,Contains 3 attachments
